id,source,target,relationType,category,categoryLabel,chapters,chapterStart,chapterEnd,weight,confidence,description,kind
rel:005040,entity:character_孫策,event:c029:event_xu_gong_death,參與情節,story,主幹情節,29,29,29,1,,孫策 參與 許貢密書事泄被殺,story_link
rel:005041,entity:army_武士,event:c029:event_xu_gong_death,參與情節,story,主幹情節,29,29,29,1,,武士 參與 許貢密書事泄被殺,story_link
rel:005042,event:c029:event_xu_gong_death,entity:location_許都,發生於,story,主幹情節,29,29,29,1,,許貢密書事泄被殺 發生於 許都,story_link
rel:005043,event:c029:event_xu_gong_death,entity:location_吳郡,發生於,story,主幹情節,29,29,29,1,,許貢密書事泄被殺 發生於 吳郡,story_link
rel:005044,entity:character_周瑜,event:c029:event_zhou_yu_return,參與情節,story,主幹情節,29,29,29,1,,周瑜 參與 周瑜奔喪歸吳,story_link
rel:005045,entity:character_孫權,event:c029:event_zhou_yu_return,參與情節,story,主幹情節,29,29,29,1,,孫權 參與 周瑜奔喪歸吳,story_link
rel:005046,entity:character_吳太夫人,event:c029:event_zhou_yu_return,參與情節,story,主幹情節,29,29,29,1,,吳太夫人 參與 周瑜奔喪歸吳,story_link
rel:005047,event:c029:event_zhou_yu_return,entity:location_巴丘,發生於,story,主幹情節,29,29,29,1,,周瑜奔喪歸吳 發生於 巴丘,story_link
rel:005048,event:c029:event_zhou_yu_return,entity:location_吳郡,發生於,story,主幹情節,29,29,29,1,,周瑜奔喪歸吳 發生於 吳郡,story_link
rel:005049,event:c029:event_zhou_yu_return,entity:location_江東,發生於,story,主幹情節,29,29,29,1,,周瑜奔喪歸吳 發生於 江東,story_link
rel:005050,entity:character_曹操,event:c029:event_cao_titles_sun_quan,參與情節,story,主幹情節,29,29,29,1,,曹操 參與 曹操奏封孫權,story_link
rel:005051,entity:character_張纮,event:c029:event_cao_titles_sun_quan,參與情節,story,主幹情節,29,29,29,1,,張纮 參與 曹操奏封孫權,story_link
rel:005052,entity:character_孫權,event:c029:event_cao_titles_sun_quan,參與情節,story,主幹情節,29,29,29,1,,孫權 參與 曹操奏封孫權,story_link
rel:005053,event:c029:event_cao_titles_sun_quan,entity:location_江南,發生於,story,主幹情節,29,29,29,1,,曹操奏封孫權 發生於 江南,story_link
rel:005054,event:c029:event_cao_titles_sun_quan,entity:location_會稽,發生於,story,主幹情節,29,29,29,1,,曹操奏封孫權 發生於 會稽,story_link
rel:005055,entity:character_孫策,event:c029:event_yu_ji_arrest,參與情節,story,主幹情節,29,29,29,1,,孫策 參與 孫策囚於吉,story_link
rel:005056,entity:character_於吉,event:c029:event_yu_ji_arrest,參與情節,story,主幹情節,29,29,29,1,,於吉 參與 孫策囚於吉,story_link
rel:005057,entity:character_張昭,event:c029:event_yu_ji_arrest,參與情節,story,主幹情節,29,29,29,1,,張昭 參與 孫策囚於吉,story_link
rel:005058,entity:character_陳震,event:c029:event_yu_ji_arrest,參與情節,story,主幹情節,29,29,29,1,,陳震 參與 孫策囚於吉,story_link
rel:005059,entity:character_吳太夫人,event:c029:event_yu_ji_arrest,參與情節,story,主幹情節,29,29,29,1,,吳太夫人 參與 孫策囚於吉,story_link
rel:005060,event:c029:event_yu_ji_arrest,entity:location_江東,發生於,story,主幹情節,29,29,29,1,,孫策囚於吉 發生於 江東,story_link
rel:005061,entity:character_孫策,event:c029:event_yu_ji_haunting,參與情節,story,主幹情節,29,29,29,1,,孫策 參與 於吉幻影驚孫策,story_link
rel:005062,entity:character_於吉,event:c029:event_yu_ji_haunting,參與情節,story,主幹情節,29,29,29,1,,於吉 參與 於吉幻影驚孫策,story_link
rel:005063,entity:character_吳太夫人,event:c029:event_yu_ji_haunting,參與情節,story,主幹情節,29,29,29,1,,吳太夫人 參與 於吉幻影驚孫策,story_link
rel:005064,entity:army_武士,event:c029:event_yu_ji_haunting,參與情節,story,主幹情節,29,29,29,1,,武士 參與 於吉幻影驚孫策,story_link
rel:005065,event:c029:event_yu_ji_haunting,entity:location_玉清觀,發生於,story,主幹情節,29,29,29,1,,於吉幻影驚孫策 發生於 玉清觀,story_link
rel:005066,event:c029:event_yu_ji_haunting,entity:location_江東,發生於,story,主幹情節,29,29,29,1,,於吉幻影驚孫策 發生於 江東,story_link
rel:005067,entity:character_曹操,event:c030:evt_03_first_battle,參與情節,story,主幹情節,30,30,30,1,,曹操 參與 官渡初戰曹軍敗退,story_link
rel:005068,entity:character_袁紹,event:c030:evt_03_first_battle,參與情節,story,主幹情節,30,30,30,1,,袁紹 參與 官渡初戰曹軍敗退,story_link
rel:005069,entity:character_審配,event:c030:evt_03_first_battle,參與情節,story,主幹情節,30,30,30,1,,審配 參與 官渡初戰曹軍敗退,story_link
rel:005070,entity:character_張郃,event:c030:evt_03_first_battle,參與情節,story,主幹情節,30,30,30,1,,張郃 參與 官渡初戰曹軍敗退,story_link
rel:005071,entity:character_高覽,event:c030:evt_03_first_battle,參與情節,story,主幹情節,30,30,30,1,,高覽 參與 官渡初戰曹軍敗退,story_link
rel:005072,entity:character_許褚,event:c030:evt_03_first_battle,參與情節,story,主幹情節,30,30,30,1,,許褚 參與 官渡初戰曹軍敗退,story_link
rel:005073,entity:character_夏侯惇,event:c030:evt_03_first_battle,參與情節,story,主幹情節,30,30,30,1,,夏侯惇 參與 官渡初戰曹軍敗退,story_link
rel:005074,entity:character_曹洪,event:c030:evt_03_first_battle,參與情節,story,主幹情節,30,30,30,1,,曹洪 參與 官渡初戰曹軍敗退,story_link
rel:005075,event:c030:evt_03_first_battle,entity:location_官渡,發生於,story,主幹情節,30,30,30,1,,官渡初戰曹軍敗退 發生於 官渡,story_link
rel:005076,entity:character_袁紹,event:c030:evt_01_yuan_cao_guandu,參與情節,story,主幹情節,30,30,30,1,,袁紹 參與 袁紹進兵官渡，曹操起軍迎敵,story_link
rel:005077,entity:character_曹操,event:c030:evt_01_yuan_cao_guandu,參與情節,story,主幹情節,30,30,30,1,,曹操 參與 袁紹進兵官渡，曹操起軍迎敵,story_link
rel:005078,entity:character_夏侯惇,event:c030:evt_01_yuan_cao_guandu,參與情節,story,主幹情節,30,30,30,1,,夏侯惇 參與 袁紹進兵官渡，曹操起軍迎敵,story_link
rel:005079,entity:character_荀彧,event:c030:evt_01_yuan_cao_guandu,參與情節,story,主幹情節,30,30,30,1,,荀彧 參與 袁紹進兵官渡，曹操起軍迎敵,story_link
rel:005080,event:c030:evt_01_yuan_cao_guandu,entity:location_官渡,發生於,story,主幹情節,30,30,30,1,,袁紹進兵官渡，曹操起軍迎敵 發生於 官渡,story_link
rel:005081,event:c030:evt_01_yuan_cao_guandu,entity:location_許都,發生於,story,主幹情節,30,30,30,1,,袁紹進兵官渡，曹操起軍迎敵 發生於 許都,story_link
rel:005082,entity:character_曹操,event:c030:evt_15_yuan_final_rout,參與情節,story,主幹情節,30,30,30,1,,曹操 參與 曹操疑兵分袁軍後八路破紹,story_link
rel:005083,entity:character_袁紹,event:c030:evt_15_yuan_final_rout,參與情節,story,主幹情節,30,30,30,1,,袁紹 參與 曹操疑兵分袁軍後八路破紹,story_link
rel:005084,entity:character_許攸,event:c030:evt_15_yuan_final_rout,參與情節,story,主幹情節,30,30,30,1,,許攸 參與 曹操疑兵分袁軍後八路破紹,story_link
rel:005085,entity:character_袁譚,event:c030:evt_15_yuan_final_rout,參與情節,story,主幹情節,30,30,30,1,,袁譚 參與 曹操疑兵分袁軍後八路破紹,story_link
rel:005086,entity:character_袁尚,event:c030:evt_15_yuan_final_rout,參與情節,story,主幹情節,30,30,30,1,,袁尚 參與 曹操疑兵分袁軍後八路破紹,story_link
rel:005087,event:c030:evt_15_yuan_final_rout,entity:location_官渡,發生於,story,主幹情節,30,30,30,1,,曹操疑兵分袁軍後八路破紹 發生於 官渡,story_link
rel:005088,event:c030:evt_15_yuan_final_rout,entity:location_鄒郡,發生於,story,主幹情節,30,30,30,1,,曹操疑兵分袁軍後八路破紹 發生於 鄒郡,story_link
rel:005089,event:c030:evt_15_yuan_final_rout,entity:location_黎陽,發生於,story,主幹情節,30,30,30,1,,曹操疑兵分袁軍後八路破紹 發生於 黎陽,story_link
rel:005090,event:c030:evt_15_yuan_final_rout,entity:location_鄴郡,發生於,story,主幹情節,30,30,30,1,,曹操疑兵分袁軍後八路破紹 發生於 鄴郡,story_link
rel:005091,entity:character_郭圖,event:c030:evt_13_guotu_attack_camp,參與情節,story,主幹情節,30,30,30,1,,郭圖 參與 郭圖主張攻曹營，蔣奇救烏巢被斬,story_link
rel:005092,entity:character_袁紹,event:c030:evt_13_guotu_attack_camp,參與情節,story,主幹情節,30,30,30,1,,袁紹 參與 郭圖主張攻曹營，蔣奇救烏巢被斬,story_link
rel:005093,entity:character_張郃,event:c030:evt_13_guotu_attack_camp,參與情節,story,主幹情節,30,30,30,1,,張郃 參與 郭圖主張攻曹營，蔣奇救烏巢被斬,story_link
rel:005094,entity:character_高覽,event:c030:evt_13_guotu_attack_camp,參與情節,story,主幹情節,30,30,30,1,,高覽 參與 郭圖主張攻曹營，蔣奇救烏巢被斬,story_link
rel:005095,entity:character_張遼,event:c030:evt_13_guotu_attack_camp,參與情節,story,主幹情節,30,30,30,1,,張遼 參與 郭圖主張攻曹營，蔣奇救烏巢被斬,story_link
rel:005096,entity:character_曹操,event:c030:evt_13_guotu_attack_camp,參與情節,story,主幹情節,30,30,30,1,,曹操 參與 郭圖主張攻曹營，蔣奇救烏巢被斬,story_link
rel:005097,entity:character_張郃,event:c030:evt_14_zhanggao_surrender,參與情節,story,主幹情節,30,30,30,1,,張郃 參與 張郃高覽降曹受封,story_link
rel:005098,entity:character_高覽,event:c030:evt_14_zhanggao_surrender,參與情節,story,主幹情節,30,30,30,1,,高覽 參與 張郃高覽降曹受封,story_link
rel:005099,entity:character_郭圖,event:c030:evt_14_zhanggao_surrender,參與情節,story,主幹情節,30,30,30,1,,郭圖 參與 張郃高覽降曹受封,story_link
rel:005100,entity:character_袁紹,event:c030:evt_14_zhanggao_surrender,參與情節,story,主幹情節,30,30,30,1,,袁紹 參與 張郃高覽降曹受封,story_link
rel:005101,entity:character_曹操,event:c030:evt_14_zhanggao_surrender,參與情節,story,主幹情節,30,30,30,1,,曹操 參與 張郃高覽降曹受封,story_link
rel:005102,entity:character_許攸,event:c030:evt_09_xuyou_rejected_defects,參與情節,story,主幹情節,30,30,30,1,,許攸 參與 許攸獻襲許昌計被拒後投曹,story_link
rel:005103,entity:character_袁紹,event:c030:evt_09_xuyou_rejected_defects,參與情節,story,主幹情節,30,30,30,1,,袁紹 參與 許攸獻襲許昌計被拒後投曹,story_link
rel:005104,entity:character_曹操,event:c030:evt_09_xuyou_rejected_defects,參與情節,story,主幹情節,30,30,30,1,,曹操 參與 許攸獻襲許昌計被拒後投曹,story_link
rel:005105,entity:character_審配,event:c030:evt_09_xuyou_rejected_defects,參與情節,story,主幹情節,30,30,30,1,,審配 參與 許攸獻襲許昌計被拒後投曹,story_link
rel:005106,event:c030:evt_09_xuyou_rejected_defects,entity:location_許昌,發生於,story,主幹情節,30,30,30,1,,許攸獻襲許昌計被拒後投曹 發生於 許昌,story_link
rel:005107,entity:character_審配,event:c030:evt_04_tushan_and_counter,參與情節,story,主幹情節,30,30,30,1,,審配 參與 袁軍築土山，曹操以霹靂車破之,story_link
rel:005108,entity:character_袁紹,event:c030:evt_04_tushan_and_counter,參與情節,story,主幹情節,30,30,30,1,,袁紹 參與 袁軍築土山，曹操以霹靂車破之,story_link
rel:005109,entity:character_劉曄,event:c030:evt_04_tushan_and_counter,參與情節,story,主幹情節,30,30,30,1,,劉曄 參與 袁軍築土山，曹操以霹靂車破之,story_link
rel:005110,entity:character_曹操,event:c030:evt_04_tushan_and_counter,參與情節,story,主幹情節,30,30,30,1,,曹操 參與 袁軍築土山，曹操以霹靂車破之,story_link
rel:005111,entity:character_沮授,event:c030:evt_17_jushou_death,參與情節,story,主幹情節,30,30,30,1,,沮授 參與 沮授被擒拒降而死,story_link
rel:005112,entity:character_曹操,event:c030:evt_17_jushou_death,參與情節,story,主幹情節,30,30,30,1,,曹操 參與 沮授被擒拒降而死,story_link
rel:005113,entity:character_袁紹,event:c030:evt_17_jushou_death,參與情節,story,主幹情節,30,30,30,1,,袁紹 參與 沮授被擒拒降而死,story_link
rel:005114,event:c030:evt_17_jushou_death,entity:location_黃河渡口,發生於,story,主幹情節,30,30,30,1,,沮授被擒拒降而死 發生於 黃河渡口,story_link
rel:005115,entity:character_劉備,event:c031:event_rangshan_battle,參與情節,story,主幹情節,31,31,31,1,,劉備 參與 穰山初戰,story_link
rel:005116,entity:character_關羽,event:c031:event_rangshan_battle,參與情節,story,主幹情節,31,31,31,1,,關羽 參與 穰山初戰,story_link
rel:005117,entity:character_張飛,event:c031:event_rangshan_battle,參與情節,story,主幹情節,31,31,31,1,,張飛 參與 穰山初戰,story_link
rel:005118,entity:character_趙雲,event:c031:event_rangshan_battle,參與情節,story,主幹情節,31,31,31,1,,趙雲 參與 穰山初戰,story_link
rel:005119,entity:character_曹操,event:c031:event_rangshan_battle,參與情節,story,主幹情節,31,31,31,1,,曹操 參與 穰山初戰,story_link
rel:005120,entity:character_許褚,event:c031:event_rangshan_battle,參與情節,story,主幹情節,31,31,31,1,,許褚 參與 穰山初戰,story_link
rel:005121,entity:army_劉備軍,event:c031:event_rangshan_battle,參與情節,story,主幹情節,31,31,31,1,,劉備軍 參與 穰山初戰,story_link
rel:005122,entity:army_曹軍,event:c031:event_rangshan_battle,參與情節,story,主幹情節,31,31,31,1,,曹軍 參與 穰山初戰,story_link
rel:005123,event:c031:event_rangshan_battle,entity:location_穰山,發生於,story,主幹情節,31,31,31,1,,穰山初戰 發生於 穰山,story_link
rel:005124,event:c031:event_rangshan_battle,entity:location_許都,發生於,story,主幹情節,31,31,31,1,,穰山初戰 發生於 許都,story_link
rel:005125,entity:character_劉備,event:c031:event_liu_bei_hanjiang_jingzhou,參與情節,story,主幹情節,31,31,31,1,,劉備 參與 漢江敗走與投荊州,story_link
rel:005126,entity:character_關羽,event:c031:event_liu_bei_hanjiang_jingzhou,參與情節,story,主幹情節,31,31,31,1,,關羽 參與 漢江敗走與投荊州,story_link
rel:005127,entity:character_張飛,event:c031:event_liu_bei_hanjiang_jingzhou,參與情節,story,主幹情節,31,31,31,1,,張飛 參與 漢江敗走與投荊州,story_link
rel:005128,entity:character_趙雲,event:c031:event_liu_bei_hanjiang_jingzhou,參與情節,story,主幹情節,31,31,31,1,,趙雲 參與 漢江敗走與投荊州,story_link
rel:005129,entity:character_孫乾,event:c031:event_liu_bei_hanjiang_jingzhou,參與情節,story,主幹情節,31,31,31,1,,孫乾 參與 漢江敗走與投荊州,story_link
rel:005130,entity:character_劉表,event:c031:event_liu_bei_hanjiang_jingzhou,參與情節,story,主幹情節,31,31,31,1,,劉表 參與 漢江敗走與投荊州,story_link
rel:005131,event:c031:event_liu_bei_hanjiang_jingzhou,entity:location_漢江,發生於,story,主幹情節,31,31,31,1,,漢江敗走與投荊州 發生於 漢江,story_link
rel:005132,event:c031:event_liu_bei_hanjiang_jingzhou,entity:location_荊州,發生於,story,主幹情節,31,31,31,1,,漢江敗走與投荊州 發生於 荊州,story_link
rel:005133,entity:character_關羽,event:c031:event_guan_yu_rejoins,參與情節,story,主幹情節,31,31,31,1,,關羽 參與 關羽會合張飛,story_link
rel:005134,entity:character_關平,event:c031:event_guan_yu_rejoins,參與情節,story,主幹情節,31,31,31,1,,關平 參與 關羽會合張飛,story_link
rel:005135,entity:character_週倉,event:c031:event_guan_yu_rejoins,參與情節,story,主幹情節,31,31,31,1,,週倉 參與 關羽會合張飛,story_link
rel:005136,entity:character_趙雲,event:c031:event_guan_yu_rejoins,參與情節,story,主幹情節,31,31,31,1,,趙雲 參與 關羽會合張飛,story_link
rel:005137,entity:character_張飛,event:c031:event_guan_yu_rejoins,參與情節,story,主幹情節,31,31,31,1,,張飛 參與 關羽會合張飛,story_link
rel:005138,entity:character_樂進,event:c031:event_guan_yu_rejoins,參與情節,story,主幹情節,31,31,31,1,,樂進 參與 關羽會合張飛,story_link
rel:005139,entity:army_三百軍,event:c031:event_guan_yu_rejoins,參與情節,story,主幹情節,31,31,31,1,,三百軍 參與 關羽會合張飛,story_link
rel:005140,event:c031:event_guan_yu_rejoins,entity:location_土山,發生於,story,主幹情節,31,31,31,1,,關羽會合張飛 發生於 土山,story_link
rel:005141,entity:character_劉備,event:c031:event_runan_rescue_split,參與情節,story,主幹情節,31,31,31,1,,劉備 參與 汝南分兵救援,story_link
rel:005142,entity:character_龔都,event:c031:event_runan_rescue_split,參與情節,story,主幹情節,31,31,31,1,,龔都 參與 汝南分兵救援,story_link
rel:005143,entity:character_張飛,event:c031:event_runan_rescue_split,參與情節,story,主幹情節,31,31,31,1,,張飛 參與 汝南分兵救援,story_link
rel:005144,entity:character_夏侯惇,event:c031:event_runan_rescue_split,參與情節,story,主幹情節,31,31,31,1,,夏侯惇 參與 汝南分兵救援,story_link
rel:005145,entity:character_關羽,event:c031:event_runan_rescue_split,參與情節,story,主幹情節,31,31,31,1,,關羽 參與 汝南分兵救援,story_link
rel:005146,entity:army_曹軍,event:c031:event_runan_rescue_split,參與情節,story,主幹情節,31,31,31,1,,曹軍 參與 汝南分兵救援,story_link
rel:005147,event:c031:event_runan_rescue_split,entity:location_汝南,發生於,story,主幹情節,31,31,31,1,,汝南分兵救援 發生於 汝南,story_link
rel:005148,entity:character_袁紹,event:c031:event_yuan_shang_requests_command,參與情節,story,主幹情節,31,31,31,1,,袁紹 參與 袁尚請兵迎曹,story_link
rel:005149,entity:character_審配,event:c031:event_yuan_shang_requests_command,參與情節,story,主幹情節,31,31,31,1,,審配 參與 袁尚請兵迎曹,story_link
rel:005150,entity:character_袁尚,event:c031:event_yuan_shang_requests_command,參與情節,story,主幹情節,31,31,31,1,,袁尚 參與 袁尚請兵迎曹,story_link
rel:005151,entity:character_曹操,event:c031:event_yuan_shang_requests_command,參與情節,story,主幹情節,31,31,31,1,,曹操 參與 袁尚請兵迎曹,story_link
rel:005152,event:c031:event_yuan_shang_requests_command,entity:location_冀州,發生於,story,主幹情節,31,31,31,1,,袁尚請兵迎曹 發生於 冀州,story_link
rel:005153,event:c031:event_yuan_shang_requests_command,entity:location_官渡,發生於,story,主幹情節,31,31,31,1,,袁尚請兵迎曹 發生於 官渡,story_link
rel:005154,event:c031:event_yuan_shang_requests_command,entity:location_許都,發生於,story,主幹情節,31,31,31,1,,袁尚請兵迎曹 發生於 許都,story_link
rel:005155,entity:character_劉備,event:c031:event_liu_pi_zhao_yun_rescue,參與情節,story,主幹情節,31,31,31,1,,劉備 參與 劉闢戰死與趙雲救主,story_link
rel:005156,entity:character_劉闢,event:c031:event_liu_pi_zhao_yun_rescue,參與情節,story,主幹情節,31,31,31,1,,劉闢 參與 劉闢戰死與趙雲救主,story_link
rel:005157,entity:character_趙雲,event:c031:event_liu_pi_zhao_yun_rescue,參與情節,story,主幹情節,31,31,31,1,,趙雲 參與 劉闢戰死與趙雲救主,story_link
rel:005158,entity:character_高覽,event:c031:event_liu_pi_zhao_yun_rescue,參與情節,story,主幹情節,31,31,31,1,,高覽 參與 劉闢戰死與趙雲救主,story_link
rel:005159,entity:character_張郃,event:c031:event_liu_pi_zhao_yun_rescue,參與情節,story,主幹情節,31,31,31,1,,張郃 參與 劉闢戰死與趙雲救主,story_link
rel:005160,entity:character_孫乾,event:c031:event_liu_pi_zhao_yun_rescue,參與情節,story,主幹情節,31,31,31,1,,孫乾 參與 劉闢戰死與趙雲救主,story_link
rel:005161,entity:character_簡雍,event:c031:event_liu_pi_zhao_yun_rescue,參與情節,story,主幹情節,31,31,31,1,,簡雍 參與 劉闢戰死與趙雲救主,story_link
rel:005162,entity:character_糜芳,event:c031:event_liu_pi_zhao_yun_rescue,參與情節,story,主幹情節,31,31,31,1,,糜芳 參與 劉闢戰死與趙雲救主,story_link
rel:005163,event:c031:event_liu_pi_zhao_yun_rescue,entity:location_土山,發生於,story,主幹情節,31,31,31,1,,劉闢戰死與趙雲救主 發生於 土山,story_link
rel:005164,entity:character_曹操,event:c031:event_cangting_ambush,參與情節,story,主幹情節,31,31,31,1,,曹操 參與 十面埋伏破袁,story_link
rel:005165,entity:character_程昱,event:c031:event_cangting_ambush,參與情節,story,主幹情節,31,31,31,1,,程昱 參與 十面埋伏破袁,story_link
rel:005166,entity:character_許褚,event:c031:event_cangting_ambush,參與情節,story,主幹情節,31,31,31,1,,許褚 參與 十面埋伏破袁,story_link
rel:005167,entity:character_袁紹,event:c031:event_cangting_ambush,參與情節,story,主幹情節,31,31,31,1,,袁紹 參與 十面埋伏破袁,story_link
rel:005168,entity:army_十隊伏兵,event:c031:event_cangting_ambush,參與情節,story,主幹情節,31,31,31,1,,十隊伏兵 參與 十面埋伏破袁,story_link
rel:005169,entity:army_曹軍,event:c031:event_cangting_ambush,參與情節,story,主幹情節,31,31,31,1,,曹軍 參與 十面埋伏破袁,story_link
rel:005170,entity:army_袁軍,event:c031:event_cangting_ambush,參與情節,story,主幹情節,31,31,31,1,,袁軍 參與 十面埋伏破袁,story_link
rel:005171,event:c031:event_cangting_ambush,entity:location_河上,發生於,story,主幹情節,31,31,31,1,,十面埋伏破袁 發生於 河上,story_link
rel:005172,entity:character_劉備,event:c031:event_tushan_breakout,參與情節,story,主幹情節,31,31,31,1,,劉備 參與 土山突圍,story_link
rel:005173,entity:character_趙雲,event:c031:event_tushan_breakout,參與情節,story,主幹情節,31,31,31,1,,趙雲 參與 土山突圍,story_link
rel:005174,entity:character_許褚,event:c031:event_tushan_breakout,參與情節,story,主幹情節,31,31,31,1,,許褚 參與 土山突圍,story_link
rel:005175,entity:character_於禁,event:c031:event_tushan_breakout,參與情節,story,主幹情節,31,31,31,1,,於禁 參與 土山突圍,story_link
rel:005176,entity:character_李典,event:c031:event_tushan_breakout,參與情節,story,主幹情節,31,31,31,1,,李典 參與 土山突圍,story_link
rel:005177,entity:army_曹軍,event:c031:event_tushan_breakout,參與情節,story,主幹情節,31,31,31,1,,曹軍 參與 土山突圍,story_link
rel:005178,event:c031:event_tushan_breakout,entity:location_土山,發生於,story,主幹情節,31,31,31,1,,土山突圍 發生於 土山,story_link
rel:005179,entity:character_郭嘉,event:c032:ev_guojia_south_strategy,參與情節,story,主幹情節,32,32,32,1,,郭嘉 參與 郭嘉勸南征待變,story_link
rel:005180,entity:character_曹操,event:c032:ev_guojia_south_strategy,參與情節,story,主幹情節,32,32,32,1,,曹操 參與 郭嘉勸南征待變,story_link
rel:005181,entity:character_劉表,event:c032:ev_guojia_south_strategy,參與情節,story,主幹情節,32,32,32,1,,劉表 參與 郭嘉勸南征待變,story_link
rel:005182,entity:character_袁譚,event:c032:ev_guojia_south_strategy,參與情節,story,主幹情節,32,32,32,1,,袁譚 參與 郭嘉勸南征待變,story_link
rel:005183,entity:character_袁尚,event:c032:ev_guojia_south_strategy,參與情節,story,主幹情節,32,32,32,1,,袁尚 參與 郭嘉勸南征待變,story_link
rel:005184,event:c032:ev_guojia_south_strategy,entity:location_冀州,發生於,story,主幹情節,32,32,32,1,,郭嘉勸南征待變 發生於 冀州,story_link
rel:005185,event:c032:ev_guojia_south_strategy,entity:location_荊州,發生於,story,主幹情節,32,32,32,1,,郭嘉勸南征待變 發生於 荊州,story_link
rel:005186,entity:character_曹丕,event:c032:ev_caopi_enters_yuan_house,參與情節,story,主幹情節,32,32,32,1,,曹丕 參與 曹丕入袁紹家,story_link
rel:005187,entity:character_曹操,event:c032:ev_caopi_enters_yuan_house,參與情節,story,主幹情節,32,32,32,1,,曹操 參與 曹丕入袁紹家,story_link
rel:005188,entity:character_袁紹,event:c032:ev_caopi_enters_yuan_house,參與情節,story,主幹情節,32,32,32,1,,袁紹 參與 曹丕入袁紹家,story_link
rel:005189,event:c032:ev_caopi_enters_yuan_house,entity:location_冀州,發生於,story,主幹情節,32,32,32,1,,曹丕入袁紹家 發生於 冀州,story_link
rel:005190,entity:character_袁尚,event:c032:ev_yuanshang_west_mountain_rout,參與情節,story,主幹情節,32,32,32,1,,袁尚 參與 袁尚西山濫口潰敗,story_link
rel:005191,entity:character_馬延,event:c032:ev_yuanshang_west_mountain_rout,參與情節,story,主幹情節,32,32,32,1,,馬延 參與 袁尚西山濫口潰敗,story_link
rel:005192,entity:character_張類,event:c032:ev_yuanshang_west_mountain_rout,參與情節,story,主幹情節,32,32,32,1,,張類 參與 袁尚西山濫口潰敗,story_link
rel:005193,entity:character_呂曠,event:c032:ev_yuanshang_west_mountain_rout,參與情節,story,主幹情節,32,32,32,1,,呂曠 參與 袁尚西山濫口潰敗,story_link
rel:005194,entity:character_呂翔,event:c032:ev_yuanshang_west_mountain_rout,參與情節,story,主幹情節,32,32,32,1,,呂翔 參與 袁尚西山濫口潰敗,story_link
rel:005195,entity:character_張遼,event:c032:ev_yuanshang_west_mountain_rout,參與情節,story,主幹情節,32,32,32,1,,張遼 參與 袁尚西山濫口潰敗,story_link
rel:005196,entity:character_徐晃,event:c032:ev_yuanshang_west_mountain_rout,參與情節,story,主幹情節,32,32,32,1,,徐晃 參與 袁尚西山濫口潰敗,story_link
rel:005197,entity:character_曹操,event:c032:ev_yuanshang_west_mountain_rout,參與情節,story,主幹情節,32,32,32,1,,曹操 參與 袁尚西山濫口潰敗,story_link
rel:005198,event:c032:ev_yuanshang_west_mountain_rout,entity:location_西山,發生於,story,主幹情節,32,32,32,1,,袁尚西山濫口潰敗 發生於 西山,story_link
rel:005199,event:c032:ev_yuanshang_west_mountain_rout,entity:location_中山,發生於,story,主幹情節,32,32,32,1,,袁尚西山濫口潰敗 發生於 中山,story_link
rel:005200,entity:character_袁譚,event:c032:ev_xinpi_requests_cao,參與情節,story,主幹情節,32,32,32,1,,袁譚 參與 辛毗替袁譚求曹援,story_link
rel:005201,entity:character_郭圖,event:c032:ev_xinpi_requests_cao,參與情節,story,主幹情節,32,32,32,1,,郭圖 參與 辛毗替袁譚求曹援,story_link
rel:005202,entity:character_辛毗,event:c032:ev_xinpi_requests_cao,參與情節,story,主幹情節,32,32,32,1,,辛毗 參與 辛毗替袁譚求曹援,story_link
rel:005203,entity:character_曹操,event:c032:ev_xinpi_requests_cao,參與情節,story,主幹情節,32,32,32,1,,曹操 參與 辛毗替袁譚求曹援,story_link
rel:005204,entity:character_程昱,event:c032:ev_xinpi_requests_cao,參與情節,story,主幹情節,32,32,32,1,,程昱 參與 辛毗替袁譚求曹援,story_link
rel:005205,entity:character_呂虔,event:c032:ev_xinpi_requests_cao,參與情節,story,主幹情節,32,32,32,1,,呂虔 參與 辛毗替袁譚求曹援,story_link
rel:005206,entity:character_滿寵,event:c032:ev_xinpi_requests_cao,參與情節,story,主幹情節,32,32,32,1,,滿寵 參與 辛毗替袁譚求曹援,story_link
rel:005207,entity:character_荀攸,event:c032:ev_xinpi_requests_cao,參與情節,story,主幹情節,32,32,32,1,,荀攸 參與 辛毗替袁譚求曹援,story_link
rel:005208,event:c032:ev_xinpi_requests_cao,entity:location_平原,發生於,story,主幹情節,32,32,32,1,,辛毗替袁譚求曹援 發生於 平原,story_link
rel:005209,entity:character_李孚,event:c032:ev_fake_surrender_failed,參與情節,story,主幹情節,32,32,32,1,,李孚 參與 白旗詐降接應失敗,story_link
rel:005210,entity:character_審配,event:c032:ev_fake_surrender_failed,參與情節,story,主幹情節,32,32,32,1,,審配 參與 白旗詐降接應失敗,story_link
rel:005211,entity:character_曹操,event:c032:ev_fake_surrender_failed,參與情節,story,主幹情節,32,32,32,1,,曹操 參與 白旗詐降接應失敗,story_link
rel:005212,entity:character_張遼,event:c032:ev_fake_surrender_failed,參與情節,story,主幹情節,32,32,32,1,,張遼 參與 白旗詐降接應失敗,story_link
